vial,cross,female line,male line,food,month crossed,cross number,number weighed,weight 
14000,12062 x 12033,12062,12033,(F) Fat,06/12,24,3,4.81
14000,12062 x 12033,12062,12033,(F) Fat,06/12,24,3,4.84
13992,12062 x 12033,12062,12033,(N) Normal,06/12,24,3,4.84
14000,12062 x 12033,12062,12033,(F) Fat,06/12,24,3,4.85
13992,12062 x 12033,12062,12033,(N) Normal,06/12,24,3,5
14000,12062 x 12033,12062,12033,(F) Fat,06/12,24,3,5.01
13993,12062 x 12033,12062,12033,(N) Normal,06/12,24,3,5.14
13992,12062 x 12033,12062,12033,(N) Normal,06/12,24,3,5.22
13992,12062 x 12033,12062,12033,(N) Normal,06/12,24,3,5.67
14189,12062 x 12050,12062,12050,(N) Normal,07/12,25,3,2.38
14189,12062 x 12050,12062,12050,(N) Normal,07/12,25,3,2.94
14189,12062 x 12050,12062,12050,(N) Normal,07/12,25,3,3.05
14189,12062 x 12050,12062,12050,(N) Normal,07/12,25,3,3.65
14189,12062 x 12050,12062,12050,(N) Normal,07/12,25,3,3.68
14188,12062 x 12050,12062,12050,(N) Normal,07/12,25,3,3.92
14188,12062 x 12050,12062,12050,(N) Normal,07/12,25,3,4.07
14196,12062 x 12050,12062,12050,(F) Fat,07/12,25,3,4.17
14196,12062 x 12050,12062,12050,(F) Fat,07/12,25,3,4.19
14188,12062 x 12050,12062,12050,(N) Normal,07/12,25,3,4.2
14195,12062 x 12050,12062,12050,(F) Fat,07/12,25,2,2.87
14195,12062 x 12050,12062,12050,(F) Fat,07/12,25,2,2.93
14196,12062 x 12050,12062,12050,(F) Fat,07/12,25,3,4.66
14195,12062 x 12050,12062,12050,(F) Fat,07/12,25,2,3.2
14188,12062 x 12050,12062,12050,(N) Normal,07/12,25,3,4.99
14188,12062 x 12050,12062,12050,(N) Normal,07/12,25,3,5.09
14195,12062 x 12050,12062,12050,(F) Fat,07/12,25,2,3.47
14196,12062 x 12050,12062,12050,(F) Fat,07/12,25,3,5.47
14196,12062 x 12050,12062,12050,(F) Fat,07/12,25,3,5.75
14195,12062 x 12050,12062,12050,(F) Fat,07/12,25,2,3.96
14419,12063 x 12095,12063,12095,(F) Fat,07/12,25,3,2.55
14419,12063 x 12095,12063,12095,(F) Fat,07/12,25,3,2.84
14412,12063 x 12095,12063,12095,(N) Normal,07/12,25,3,3.04
14412,12063 x 12095,12063,12095,(N) Normal,07/12,25,3,3.08
14412,12063 x 12095,12063,12095,(N) Normal,07/12,25,3,3.24
14412,12063 x 12095,12063,12095,(N) Normal,07/12,25,3,3.32
14419,12063 x 12095,12063,12095,(F) Fat,07/12,25,3,3.39
14419,12063 x 12095,12063,12095,(F) Fat,07/12,25,3,3.45
14419,12063 x 12095,12063,12095,(F) Fat,07/12,25,3,3.67
14412,12063 x 12095,12063,12095,(N) Normal,07/12,25,3,3.82
14413,12063 x 12095,12063,12095,(N) Normal,07/12,25,3,5.09
14413,12063 x 12095,12063,12095,(N) Normal,07/12,25,3,5.23
14413,12063 x 12095,12063,12095,(N) Normal,07/12,25,3,5.3
14413,12063 x 12095,12063,12095,(N) Normal,07/12,25,3,5.37
14413,12063 x 12095,12063,12095,(N) Normal,07/12,25,3,5.52
14237,12068 x 12069,12068,12069,(F) Fat,07/12,25,2,2.18
14230,12068 x 12069,12068,12069,(N) Normal,07/12,25,3,3.97
14230,12068 x 12069,12068,12069,(N) Normal,07/12,25,3,4.26
14237,12068 x 12069,12068,12069,(F) Fat,07/12,25,3,4.34
14237,12068 x 12069,12068,12069,(F) Fat,07/12,25,3,4.42
14230,12068 x 12069,12068,12069,(N) Normal,07/12,25,3,4.65
14237,12068 x 12069,12068,12069,(F) Fat,07/12,25,3,4.72
14230,12068 x 12069,12068,12069,(N) Normal,07/12,25,3,4.8
14237,12068 x 12069,12068,12069,(F) Fat,07/12,25,3,5.44
14230,12068 x 12069,12068,12069,(N) Normal,07/12,25,3,5.75
14258,12073 x 12074,12073,12074,(N) Normal,07/12,25,3,2.87
14265,12073 x 12074,12073,12074,(F) Fat,07/12,25,3,3.05
14258,12073 x 12074,12073,12074,(N) Normal,07/12,25,3,3.16
14258,12073 x 12074,12073,12074,(N) Normal,07/12,25,3,3.2
14258,12073 x 12074,12073,12074,(N) Normal,07/12,25,3,3.29
14265,12073 x 12074,12073,12074,(F) Fat,07/12,25,3,3.33
14258,12073 x 12074,12073,12074,(N) Normal,07/12,25,3,3.81
14265,12073 x 12074,12073,12074,(F) Fat,07/12,25,2,2.68
14265,12073 x 12074,12073,12074,(F) Fat,07/12,25,3,4.31
14265,12073 x 12074,12073,12074,(F) Fat,07/12,25,3,4.33
14279,12074 x 12075,12074,12075,(F) Fat,07/12,25,3,3.52
14279,12074 x 12075,12074,12075,(F) Fat,07/12,25,3,4.08
14272,12074 x 12075,12074,12075,(N) Normal,07/12,25,2,2.8
14279,12074 x 12075,12074,12075,(F) Fat,07/12,25,3,4.21
14279,12074 x 12075,12074,12075,(F) Fat,07/12,25,3,4.47
14279,12074 x 12075,12074,12075,(F) Fat,07/12,25,3,4.58
14272,12074 x 12075,12074,12075,(N) Normal,07/12,25,2,3.3
14272,12074 x 12075,12074,12075,(N) Normal,07/12,25,2,3.51
14272,12074 x 12075,12074,12075,(N) Normal,07/12,25,2,3.66
14272,12074 x 12075,12074,12075,(N) Normal,07/12,25,2,3.72
14286,12081 x 12083,12081,12083,(N) Normal,07/12,25,3,2.94
14286,12081 x 12083,12081,12083,(N) Normal,07/12,25,3,3.25
14286,12081 x 12083,12081,12083,(N) Normal,07/12,25,3,3.7
14286,12081 x 12083,12081,12083,(N) Normal,07/12,25,3,4.01
14286,12081 x 12083,12081,12083,(N) Normal,07/12,25,2,2.68
14314,12084 x 12085,12084,12085,(N) Normal,07/12,25,2,2.66
14314,12084 x 12085,12084,12085,(N) Normal,07/12,25,2,2.68
14314,12084 x 12085,12084,12085,(N) Normal,07/12,25,2,3.47
14314,12084 x 12085,12084,12085,(N) Normal,07/12,25,2,3.98
14314,12084 x 12085,12084,12085,(N) Normal,07/12,25,1,2.02
14328,12085 x 12086,12085,12086,(N) Normal,07/12,25,3,4.46
14335,12085 x 12086,12085,12086,(F) Fat,07/12,25,3,4.5
14328,12085 x 12086,12085,12086,(N) Normal,07/12,25,3,4.6
14328,12085 x 12086,12085,12086,(N) Normal,07/12,25,3,4.63
14335,12085 x 12086,12085,12086,(F) Fat,07/12,25,3,5.04
14335,12085 x 12086,12085,12086,(F) Fat,07/12,25,3,5.08
14335,12085 x 12086,12085,12086,(F) Fat,07/12,25,3,5.15
14335,12085 x 12086,12085,12086,(F) Fat,07/12,25,3,5.34
14328,12085 x 12086,12085,12086,(N) Normal,07/12,25,3,5.43
14328,12085 x 12086,12085,12086,(N) Normal,07/12,25,3,5.57
14343,12086 x 12088,12086,12088,(N) Normal,07/12,25,1,0.91
14343,12086 x 12088,12086,12088,(N) Normal,07/12,25,1,1.01
14350,12086 x 12088,12086,12088,(F) Fat,07/12,25,1,1.22
14343,12086 x 12088,12086,12088,(N) Normal,07/12,25,2,2.65
14342,12086 x 12088,12086,12088,(N) Normal,07/12,25,2,2.75
14342,12086 x 12088,12086,12088,(N) Normal,07/12,25,2,2.76
14342,12086 x 12088,12086,12088,(N) Normal,07/12,25,2,2.99
14350,12086 x 12088,12086,12088,(F) Fat,07/12,25,1,1.58
14342,12086 x 12088,12086,12088,(N) Normal,07/12,25,1,1.6
14343,12086 x 12088,12086,12088,(N) Normal,07/12,25,2,3.24
14342,12086 x 12088,12086,12088,(N) Normal,07/12,25,2,3.25
14343,12086 x 12088,12086,12088,(N) Normal,07/12,25,2,3.33
14350,12086 x 12088,12086,12088,(F) Fat,07/12,25,1,1.75
14350,12086 x 12088,12086,12088,(F) Fat,07/12,25,1,1.76
14349,12086 x 12088,12086,12088,(F) Fat,07/12,25,3,5.37
14349,12086 x 12088,12086,12088,(F) Fat,07/12,25,2,3.6
14349,12086 x 12088,12086,12088,(F) Fat,07/12,25,3,5.75
14349,12086 x 12088,12086,12088,(F) Fat,07/12,25,3,5.98
14349,12086 x 12088,12086,12088,(F) Fat,07/12,25,3,6.83
14356,12088 x 12089,12088,12089,(N) Normal,07/12,25,2,2.62
14356,12088 x 12089,12088,12089,(N) Normal,07/12,25,2,2.76
14356,12088 x 12089,12088,12089,(N) Normal,07/12,25,2,2.97
14356,12088 x 12089,12088,12089,(N) Normal,07/12,25,3,4.51
14357,12088 x 12089,12088,12089,(N) Normal,07/12,25,2,3.04
14363,12088 x 12089,12088,12089,(F) Fat,07/12,25,2,3.17
14357,12088 x 12089,12088,12089,(N) Normal,07/12,25,2,3.18
14363,12088 x 12089,12088,12089,(F) Fat,07/12,25,3,4.82
14357,12088 x 12089,12088,12089,(N) Normal,07/12,25,2,3.33
14357,12088 x 12089,12088,12089,(N) Normal,07/12,25,3,5.01
14356,12088 x 12089,12088,12089,(N) Normal,07/12,25,2,3.34
14357,12088 x 12089,12088,12089,(N) Normal,07/12,25,2,3.35
14363,12088 x 12089,12088,12089,(F) Fat,07/12,25,3,5.13
14363,12088 x 12089,12088,12089,(F) Fat,07/12,25,2,3.61
14363,12088 x 12089,12088,12089,(F) Fat,07/12,25,2,3.7
14391,12090 x 12091,12090,12091,(F) Fat,07/12,25,1,1.26
14392,12090 x 12091,12090,12091,(F) Fat,07/12,25,2,2.72
14392,12090 x 12091,12090,12091,(F) Fat,07/12,25,2,2.85
14392,12090 x 12091,12090,12091,(F) Fat,07/12,25,2,2.86
14391,12090 x 12091,12090,12091,(F) Fat,07/12,25,1,1.43
14389,12090 x 12091,12090,12091,(N) Normal,07/12,25,3,4.4
14391,12090 x 12091,12090,12091,(F) Fat,07/12,25,1,1.47
14389,12090 x 12091,12090,12091,(N) Normal,07/12,25,3,4.41
14392,12090 x 12091,12090,12091,(F) Fat,07/12,25,3,4.7
14385,12090 x 12091,12090,12091,(N) Normal,07/12,25,3,4.74
14389,12090 x 12091,12090,12091,(N) Normal,07/12,25,3,4.76
14391,12090 x 12091,12090,12091,(F) Fat,07/12,25,1,1.6
14389,12090 x 12091,12090,12091,(N) Normal,07/12,25,3,4.86
14385,12090 x 12091,12090,12091,(N) Normal,07/12,25,3,5.07
14392,12090 x 12091,12090,12091,(F) Fat,07/12,25,3,5.08
14385,12090 x 12091,12090,12091,(N) Normal,07/12,25,3,5.27
14385,12090 x 12091,12090,12091,(N) Normal,07/12,25,3,5.37
14385,12090 x 12091,12090,12091,(N) Normal,07/12,25,3,5.51
14389,12090 x 12091,12090,12091,(N) Normal,07/12,25,3,5.53
14406,12091 x 12092,12091,12092,(F) Fat,07/12,25,3,2.63
14406,12091 x 12092,12091,12092,(F) Fat,07/12,25,3,2.88
14398,12091 x 12092,12091,12092,(N) Normal,07/12,25,2,2.31
14405,12091 x 12092,12091,12092,(F) Fat,07/12,25,3,3.7
14399,12091 x 12092,12091,12092,(N) Normal,07/12,25,2,2.52
14406,12091 x 12092,12091,12092,(F) Fat,07/12,25,2,2.59
14399,12091 x 12092,12091,12092,(N) Normal,07/12,25,2,2.62
14405,12091 x 12092,12091,12092,(F) Fat,07/12,25,3,4.02
14399,12091 x 12092,12091,12092,(N) Normal,07/12,25,3,4.23
14405,12091 x 12092,12091,12092,(F) Fat,07/12,25,3,4.39
14399,12091 x 12092,12091,12092,(N) Normal,07/12,25,3,4.54
14398,12091 x 12092,12091,12092,(N) Normal,07/12,25,2,3.31
14405,12091 x 12092,12091,12092,(F) Fat,07/12,25,3,5.04
14398,12091 x 12092,12091,12092,(N) Normal,07/12,25,2,3.46
14405,12091 x 12092,12091,12092,(F) Fat,07/12,25,3,5.23
14399,12091 x 12092,12091,12092,(N) Normal,07/12,25,2,3.53
14398,12091 x 12092,12091,12092,(N) Normal,07/12,25,2,3.53
14398,12091 x 12092,12091,12092,(N) Normal,07/12,25,1,1.79
14734,12096 x 12098,12096,12098,(N) Normal,07/12,26,3,3.44
14741,12096 x 12098,12096,12098,(F) Fat,07/12,26,3,3.54
14741,12096 x 12098,12096,12098,(F) Fat,07/12,26,2,2.39
14734,12096 x 12098,12096,12098,(N) Normal,07/12,26,3,3.65
14741,12096 x 12098,12096,12098,(F) Fat,07/12,26,3,4.09
14734,12096 x 12098,12096,12098,(N) Normal,07/12,26,3,4.35
14741,12096 x 12098,12096,12098,(F) Fat,07/12,26,3,4.5
14735,12096 x 12098,12096,12098,(N) Normal,07/12,26,3,4.5
14734,12096 x 12098,12096,12098,(N) Normal,07/12,26,2,3.02
14742,12096 x 12098,12096,12098,(F) Fat,07/12,26,3,4.54
14742,12096 x 12098,12096,12098,(F) Fat,07/12,26,3,4.57
14735,12096 x 12098,12096,12098,(N) Normal,07/12,26,3,4.91
14742,12096 x 12098,12096,12098,(F) Fat,07/12,26,3,5.21
14770,12098 x 12100,12098,12100,(F) Fat,07/12,26,3,2.12
14763,12098 x 12100,12098,12100,(N) Normal,07/12,26,3,3.02
14762,12098 x 12100,12098,12100,(N) Normal,07/12,26,3,3.04
14769,12098 x 12100,12098,12100,(F) Fat,07/12,26,3,3.09
14770,12098 x 12100,12098,12100,(F) Fat,07/12,26,3,3.33
14770,12098 x 12100,12098,12100,(F) Fat,07/12,26,3,3.39
14769,12098 x 12100,12098,12100,(F) Fat,07/12,26,3,3.71
14769,12098 x 12100,12098,12100,(F) Fat,07/12,26,2,2.63
14762,12098 x 12100,12098,12100,(N) Normal,07/12,26,3,3.95
14762,12098 x 12100,12098,12100,(N) Normal,07/12,26,3,4.03
14770,12098 x 12100,12098,12100,(F) Fat,07/12,26,3,4.05
14770,12098 x 12100,12098,12100,(F) Fat,07/12,26,3,4.08
14763,12098 x 12100,12098,12100,(N) Normal,07/12,26,3,4.25
14763,12098 x 12100,12098,12100,(N) Normal,07/12,26,3,4.46
14769,12098 x 12100,12098,12100,(F) Fat,07/12,26,3,4.63
14762,12098 x 12100,12098,12100,(N) Normal,07/12,26,3,4.63
14769,12098 x 12100,12098,12100,(F) Fat,07/12,26,3,4.71
14762,12098 x 12100,12098,12100,(N) Normal,07/12,26,3,4.85
14763,12098 x 12100,12098,12100,(N) Normal,07/12,26,3,5.09
14763,12098 x 12100,12098,12100,(N) Normal,07/12,26,3,5.32
14791,12099 x 11011,12099,11011,(N) Normal,07/12,26,1,1.14
14798,12099 x 11011,12099,11011,(F) Fat,07/12,26,3,3.54
14798,12099 x 11011,12099,11011,(F) Fat,07/12,26,3,3.74
14797,12099 x 11011,12099,11011,(F) Fat,07/12,26,2,2.52
14798,12099 x 11011,12099,11011,(F) Fat,07/12,26,3,3.96
14797,12099 x 11011,12099,11011,(F) Fat,07/12,26,3,4.1
14798,12099 x 11011,12099,11011,(F) Fat,07/12,26,3,4.15
14790,12099 x 11011,12099,11011,(N) Normal,07/12,26,3,4.15
14797,12099 x 11011,12099,11011,(F) Fat,07/12,26,3,4.16
14790,12099 x 11011,12099,11011,(N) Normal,07/12,26,3,4.59
14798,12099 x 11011,12099,11011,(F) Fat,07/12,26,3,4.64
14797,12099 x 11011,12099,11011,(F) Fat,07/12,26,3,4.68
14790,12099 x 11011,12099,11011,(N) Normal,07/12,26,3,4.87
14790,12099 x 11011,12099,11011,(N) Normal,07/12,26,3,5.28
16772,12101 x 12102,12101,12102,(F) Fat,08/12,33,1,1.08
16772,12101 x 12102,12101,12102,(F) Fat,08/12,33,1,1.26
16772,12101 x 12102,12101,12102,(F) Fat,08/12,33,1,1.29
16772,12101 x 12102,12101,12102,(F) Fat,08/12,33,1,1.29
16764,12101 x 12102,12101,12102,(N) Normal,08/12,33,3,3.89
16764,12101 x 12102,12101,12102,(N) Normal,08/12,33,3,3.99
16772,12101 x 12102,12101,12102,(F) Fat,08/12,33,1,1.34
16772,12101 x 12102,12101,12102,(F) Fat,08/12,33,1,1.38
16765,12101 x 12102,12101,12102,(N) Normal,08/12,33,3,4.17
16764,12101 x 12102,12101,12102,(N) Normal,08/12,33,3,4.21
16764,12101 x 12102,12101,12102,(N) Normal,08/12,33,3,4.32
16765,12101 x 12102,12101,12102,(N) Normal,08/12,33,3,4.33
16764,12101 x 12102,12101,12102,(N) Normal,08/12,33,3,4.4
16771,12101 x 12102,12101,12102,(F) Fat,08/12,33,3,4.63
16765,12101 x 12102,12101,12102,(N) Normal,08/12,33,3,4.63
16765,12101 x 12102,12101,12102,(N) Normal,08/12,33,3,4.76
16771,12101 x 12102,12101,12102,(F) Fat,08/12,33,3,4.79
16765,12101 x 12102,12101,12102,(N) Normal,08/12,33,3,4.93
16772,12101 x 12102,12101,12102,(F) Fat,08/12,33,1,1.69
16772,12101 x 12102,12101,12102,(F) Fat,08/12,33,1,1.71
16772,12101 x 12102,12101,12102,(F) Fat,08/12,33,1,1.82
16779,12102 x 12103,12102,12103,(N) Normal,08/12,33,3,4.21
16778,12102 x 12103,12102,12103,(N) Normal,08/12,33,1,1.64
16785,12102 x 12103,12102,12103,(F) Fat,08/12,33,3,4.94
16785,12102 x 12103,12102,12103,(F) Fat,08/12,33,3,4.99
16778,12102 x 12103,12102,12103,(N) Normal,08/12,33,3,5.04
16778,12102 x 12103,12102,12103,(N) Normal,08/12,33,3,5.19
16778,12102 x 12103,12102,12103,(N) Normal,08/12,33,3,5.53
16779,12102 x 12103,12102,12103,(N) Normal,08/12,33,3,5.61
16785,12102 x 12103,12102,12103,(F) Fat,08/12,33,3,5.63
16779,12102 x 12103,12102,12103,(N) Normal,08/12,33,3,5.68
16779,12102 x 12103,12102,12103,(N) Normal,08/12,33,3,6.01
16785,12102 x 12103,12102,12103,(F) Fat,08/12,33,1,2.11
16779,12102 x 12103,12102,12103,(N) Normal,08/12,33,1,2.46
16827,12105 x 12107,12105,12107,(F) Fat,08/12,33,3,3.38
16827,12105 x 12107,12105,12107,(F) Fat,08/12,33,3,3.42
16827,12105 x 12107,12105,12107,(F) Fat,08/12,33,3,3.54
16828,12105 x 12107,12105,12107,(F) Fat,08/12,33,3,3.73
16827,12105 x 12107,12105,12107,(F) Fat,08/12,33,3,3.74
16828,12105 x 12107,12105,12107,(F) Fat,08/12,33,3,4.03
16821,12105 x 12107,12105,12107,(N) Normal,08/12,33,3,4.05
16821,12105 x 12107,12105,12107,(N) Normal,08/12,33,3,4.18
16828,12105 x 12107,12105,12107,(F) Fat,08/12,33,2,2.83
16821,12105 x 12107,12105,12107,(N) Normal,08/12,33,3,4.28
16828,12105 x 12107,12105,12107,(F) Fat,08/12,33,3,4.38
16821,12105 x 12107,12105,12107,(N) Normal,08/12,33,3,4.4
16828,12105 x 12107,12105,12107,(F) Fat,08/12,33,3,4.51
16820,12105 x 12107,12105,12107,(N) Normal,08/12,33,3,4.52
16820,12105 x 12107,12105,12107,(N) Normal,08/12,33,3,4.57
16820,12105 x 12107,12105,12107,(N) Normal,08/12,33,3,4.6
16820,12105 x 12107,12105,12107,(N) Normal,08/12,33,3,4.69
16820,12105 x 12107,12105,12107,(N) Normal,08/12,33,3,5.04
16821,12105 x 12107,12105,12107,(N) Normal,08/12,33,1,1.74
16842,12107 x 12108,12107,12108,(F) Fat,08/12,33,3,3.37
16841,12107 x 12108,12107,12108,(F) Fat,08/12,33,2,2.61
16842,12107 x 12108,12107,12108,(F) Fat,08/12,33,3,3.99
16842,12107 x 12108,12107,12108,(F) Fat,08/12,33,3,4.07
16835,12107 x 12108,12107,12108,(N) Normal,08/12,33,2,2.75
16835,12107 x 12108,12107,12108,(N) Normal,08/12,33,3,4.42
16841,12107 x 12108,12107,12108,(F) Fat,08/12,33,3,4.47
16835,12107 x 12108,12107,12108,(N) Normal,08/12,33,3,4.52
16842,12107 x 12108,12107,12108,(F) Fat,08/12,33,3,4.56
16842,12107 x 12108,12107,12108,(F) Fat,08/12,33,3,4.62
16835,12107 x 12108,12107,12108,(N) Normal,08/12,33,3,4.76
16841,12107 x 12108,12107,12108,(F) Fat,08/12,33,3,4.77
16835,12107 x 12108,12107,12108,(N) Normal,08/12,33,3,4.82
16841,12107 x 12108,12107,12108,(F) Fat,08/12,33,3,5.08
16834,12107 x 12108,12107,12108,(N) Normal,08/12,33,2,3.5
16849,12108 x 12109,12108,12109,(N) Normal,08/12,33,3,3.42
16849,12108 x 12109,12108,12109,(N) Normal,08/12,33,3,4.26
16855,12108 x 12109,12108,12109,(F) Fat,08/12,33,2,2.91
16849,12108 x 12109,12108,12109,(N) Normal,08/12,33,2,3.02
16856,12108 x 12109,12108,12109,(F) Fat,08/12,33,2,3.12
16848,12108 x 12109,12108,12109,(N) Normal,08/12,33,3,4.72
16855,12108 x 12109,12108,12109,(F) Fat,08/12,33,3,4.74
16848,12108 x 12109,12108,12109,(N) Normal,08/12,33,3,4.88
16856,12108 x 12109,12108,12109,(F) Fat,08/12,33,3,4.92
16856,12108 x 12109,12108,12109,(F) Fat,08/12,33,3,4.94
16855,12108 x 12109,12108,12109,(F) Fat,08/12,33,3,4.97
16855,12108 x 12109,12108,12109,(F) Fat,08/12,33,3,5.12
16849,12108 x 12109,12108,12109,(N) Normal,08/12,33,3,5.24
16848,12108 x 12109,12108,12109,(N) Normal,08/12,33,3,5.28
16856,12108 x 12109,12108,12109,(F) Fat,08/12,33,3,5.29
16855,12108 x 12109,12108,12109,(F) Fat,08/12,33,3,5.29
16848,12108 x 12109,12108,12109,(N) Normal,08/12,33,3,5.46
16848,12108 x 12109,12108,12109,(N) Normal,08/12,33,3,5.79
16862,12109 x 12110,12109,12110,(N) Normal,08/12,33,3,4.01
16862,12109 x 12110,12109,12110,(N) Normal,08/12,33,3,4.06
16862,12109 x 12110,12109,12110,(N) Normal,08/12,33,3,4.19
16862,12109 x 12110,12109,12110,(N) Normal,08/12,33,3,4.64
16863,12109 x 12110,12109,12110,(N) Normal,08/12,33,3,4.66
16863,12109 x 12110,12109,12110,(N) Normal,08/12,33,3,4.68
16863,12109 x 12110,12109,12110,(N) Normal,08/12,33,3,4.71
16862,12109 x 12110,12109,12110,(N) Normal,08/12,33,3,4.72
16869,12109 x 12110,12109,12110,(F) Fat,08/12,33,1,1.58
16870,12109 x 12110,12109,12110,(F) Fat,08/12,33,3,4.96
16869,12109 x 12110,12109,12110,(F) Fat,08/12,33,3,5.32
16863,12109 x 12110,12109,12110,(N) Normal,08/12,33,3,5.45
16863,12109 x 12110,12109,12110,(N) Normal,08/12,33,1,2.09
16876,12110 x 12111,12110,12111,(N) Normal,08/12,33,3,2.7
16883,12110 x 12111,12110,12111,(F) Fat,08/12,33,3,2.88
16884,12110 x 12111,12110,12111,(F) Fat,08/12,33,3,3.47
16883,12110 x 12111,12110,12111,(F) Fat,08/12,33,3,3.48
16883,12110 x 12111,12110,12111,(F) Fat,08/12,33,3,3.52
16883,12110 x 12111,12110,12111,(F) Fat,08/12,33,3,3.56
16877,12110 x 12111,12110,12111,(N) Normal,08/12,33,3,3.57
16883,12110 x 12111,12110,12111,(F) Fat,08/12,33,3,3.73
16876,12110 x 12111,12110,12111,(N) Normal,08/12,33,3,3.74
16876,12110 x 12111,12110,12111,(N) Normal,08/12,33,3,3.78
16876,12110 x 12111,12110,12111,(N) Normal,08/12,33,3,3.83
16877,12110 x 12111,12110,12111,(N) Normal,08/12,33,3,3.86
16884,12110 x 12111,12110,12111,(F) Fat,08/12,33,3,4.07
16877,12110 x 12111,12110,12111,(N) Normal,08/12,33,3,4.17
16877,12110 x 12111,12110,12111,(N) Normal,08/12,33,3,4.18
16877,12110 x 12111,12110,12111,(N) Normal,08/12,33,3,4.31
16884,12110 x 12111,12110,12111,(F) Fat,08/12,33,3,4.32
16884,12110 x 12111,12110,12111,(F) Fat,08/12,33,3,4.49
16876,12110 x 12111,12110,12111,(N) Normal,08/12,33,3,4.55
16884,12110 x 12111,12110,12111,(F) Fat,08/12,33,3,4.64
16898,12111 x 12112,12111,12112,(F) Fat,08/12,33,3,3.66
16890,12111 x 12112,12111,12112,(N) Normal,08/12,33,3,3.97
16898,12111 x 12112,12111,12112,(F) Fat,08/12,33,3,3.98
16897,12111 x 12112,12111,12112,(F) Fat,08/12,33,3,4.21
16898,12111 x 12112,12111,12112,(F) Fat,08/12,33,3,4.3
16898,12111 x 12112,12111,12112,(F) Fat,08/12,33,3,4.31
16897,12111 x 12112,12111,12112,(F) Fat,08/12,33,2,2.9
16890,12111 x 12112,12111,12112,(N) Normal,08/12,33,3,4.46
16890,12111 x 12112,12111,12112,(N) Normal,08/12,33,3,4.51
16890,12111 x 12112,12111,12112,(N) Normal,08/12,33,3,4.85
16897,12111 x 12112,12111,12112,(F) Fat,08/12,33,3,4.87
16891,12111 x 12112,12111,12112,(N) Normal,08/12,33,1,1.64
16898,12111 x 12112,12111,12112,(F) Fat,08/12,33,3,5.17
16890,12111 x 12112,12111,12112,(N) Normal,08/12,33,2,3.58
16919,12113 x 12114,12113,12114,(N) Normal,08/12,33,3,3.42
16919,12113 x 12114,12113,12114,(N) Normal,08/12,33,3,3.73
16925,12113 x 12114,12113,12114,(F) Fat,08/12,33,3,3.86
16919,12113 x 12114,12113,12114,(N) Normal,08/12,33,3,3.88
16918,12113 x 12114,12113,12114,(N) Normal,08/12,33,3,4.04
16925,12113 x 12114,12113,12114,(F) Fat,08/12,33,3,4.07
16919,12113 x 12114,12113,12114,(N) Normal,08/12,33,3,4.22
16919,12113 x 12114,12113,12114,(N) Normal,08/12,33,3,4.28
16926,12113 x 12114,12113,12114,(F) Fat,08/12,33,3,4.33
16926,12113 x 12114,12113,12114,(F) Fat,08/12,33,3,4.36
16918,12113 x 12114,12113,12114,(N) Normal,08/12,33,2,3.07
16918,12113 x 12114,12113,12114,(N) Normal,08/12,33,3,4.99
16939,12114 x 12115,12114,12115,(F) Fat,08/12,33,1,1.34
16932,12114 x 12115,12114,12115,(N) Normal,08/12,33,3,4.21
16932,12114 x 12115,12114,12115,(N) Normal,08/12,33,3,4.26
16940,12114 x 12115,12114,12115,(F) Fat,08/12,33,3,4.38
16933,12114 x 12115,12114,12115,(N) Normal,08/12,33,3,4.4
16932,12114 x 12115,12114,12115,(N) Normal,08/12,33,3,4.54
16933,12114 x 12115,12114,12115,(N) Normal,08/12,33,2,3.09
16940,12114 x 12115,12114,12115,(F) Fat,08/12,33,3,4.78
16940,12114 x 12115,12114,12115,(F) Fat,08/12,33,3,5.05
16933,12114 x 12115,12114,12115,(N) Normal,08/12,33,3,5.06
16932,12114 x 12115,12114,12115,(N) Normal,08/12,33,3,5.23
16932,12114 x 12115,12114,12115,(N) Normal,08/12,33,3,5.27
16947,12115 x 12116,12115,12116,(N) Normal,08/12,33,3,3.7
16946,12115 x 12116,12115,12116,(N) Normal,08/12,33,3,3.9
16953,12115 x 12116,12115,12116,(F) Fat,08/12,33,3,4
16954,12115 x 12116,12115,12116,(F) Fat,08/12,33,2,2.74
16954,12115 x 12116,12115,12116,(F) Fat,08/12,33,3,4.21
16947,12115 x 12116,12115,12116,(N) Normal,08/12,33,3,4.22
16946,12115 x 12116,12115,12116,(N) Normal,08/12,33,3,4.34
16946,12115 x 12116,12115,12116,(N) Normal,08/12,33,3,4.48
16953,12115 x 12116,12115,12116,(F) Fat,08/12,33,1,1.52
16954,12115 x 12116,12115,12116,(F) Fat,08/12,33,3,4.57
16947,12115 x 12116,12115,12116,(N) Normal,08/12,33,1,1.53
16954,12115 x 12116,12115,12116,(F) Fat,08/12,33,3,4.61
16953,12115 x 12116,12115,12116,(F) Fat,08/12,33,3,4.61
16947,12115 x 12116,12115,12116,(N) Normal,08/12,33,3,4.64
16953,12115 x 12116,12115,12116,(F) Fat,08/12,33,3,4.72
16946,12115 x 12116,12115,12116,(N) Normal,08/12,33,3,4.74
16946,12115 x 12116,12115,12116,(N) Normal,08/12,33,3,4.91
16947,12115 x 12116,12115,12116,(N) Normal,08/12,33,3,5.61
16988,12119 x 12120,12119,12120,(N) Normal,09/12,34,3,3.83
